SEASON_ID,Player_ID,Game_ID,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
201314,203112.0,0021301229,L,25.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,5.0,3.0,8.0,1.0,1.0,0.0,2.0,3.0,9.0,-13.0
201314,203112.0,0021301202,W,13.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,-6.0
201314,203112.0,0021301189,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201314,203112.0,0021301172,L,9.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0
201314,203112.0,0021301160,L,17.0,3.0,5.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,-8.0
201314,203112.0,0021301141,L,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0
201314,203112.0,0021301108,W,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0
201314,203112.0,0021301090,L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201314,203112.0,0021301083,L,30.0,2.0,7.0,0.286,0.0,1.0,0.0,2.0,4.0,0.5,5.0,8.0,13.0,2.0,2.0,0.0,1.0,1.0,6.0,12.0
201314,203112.0,0021301006,W,12.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,-8.0
201314,203112.0,0021300991,L,22.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,16.0
201314,203112.0,0021300986,L,10.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,-1.0
201314,203112.0,0021300959,W,8.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,-3.0
201314,203112.0,0021300951,L,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0
201314,203112.0,0021300938,L,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201314,203112.0,0021300919,L,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,-9.0
201314,203112.0,0021300910,W,13.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,-3.0
201314,203112.0,0021300897,W,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201314,203112.0,0021300881,L,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,-4.0
201314,203112.0,0021300872,L,14.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0
201314,203112.0,0021300852,L,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,-10.0
201314,203112.0,0021300837,W,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,3.0,2.0,0.0,-3.0
201314,203112.0,0021300831,W,11.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
201314,203112.0,0021300810,L,26.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0
201314,203112.0,0021300783,W,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0
201314,203112.0,0021300771,L,15.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,5.0,-8.0
201314,203112.0,0021300762,L,15.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0
201314,203112.0,0021300743,L,12.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,-9.0
201314,203112.0,0021300735,W,20.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0
201314,203112.0,0021300720,W,23.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0,5.0,9.0,21.0
201314,203112.0,0021300704,L,14.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,1.0,0.0,1.0,2.0,-4.0
