Game_ID,Team_ID,GAME_DATE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home_Flag,Vs_Team_ID,Win_Flag,Season_ID
0021301217,1610612737,2014-04-16,240,41,76,0.539,8,24,0.333,21,26,0.808,4,26,30,29,13,2,12,18,111,0,1610612749,1,201314
0021301207,1610612737,2014-04-14,240,34,79,0.43,8,30,0.267,17,23,0.739,5,34,39,27,6,3,6,21,93,1,1610612766,0,201314
0021301192,1610612737,2014-04-12,240,36,78,0.462,10,22,0.455,16,19,0.842,5,33,38,24,13,2,12,22,98,1,1610612748,1,201314
0021301179,1610612737,2014-04-11,240,36,79,0.456,1,19,0.053,20,21,0.952,9,35,44,17,5,9,12,20,93,0,1610612751,1,201314
0021301166,1610612737,2014-04-09,240,40,76,0.526,9,23,0.391,16,22,0.727,8,35,43,30,7,5,14,14,105,1,1610612738,1,201314
0021300677,1610612737,2014-04-08,240,34,89,0.382,9,35,0.257,18,24,0.75,17,31,48,26,9,5,16,23,95,1,1610612765,0,201314
0021301152,1610612737,2014-04-06,240,41,73,0.562,12,27,0.444,13,17,0.765,5,35,40,22,4,3,15,26,107,0,1610612754,1,201314
0021301132,1610612737,2014-04-04,240,48,82,0.585,13,29,0.448,8,10,0.8,2,36,38,35,1,3,16,17,117,1,1610612739,1,201314
0021301120,1610612737,2014-04-02,240,32,72,0.444,8,24,0.333,20,26,0.769,9,29,38,24,7,3,16,17,92,1,1610612741,0,201314
0021301103,1610612737,2014-03-31,240,36,84,0.429,7,31,0.226,24,30,0.8,13,36,49,25,10,0,16,17,103,1,1610612755,1,201314
0021301089,1610612737,2014-03-29,240,34,80,0.425,9,31,0.29,20,28,0.714,10,30,40,20,6,2,12,22,97,0,1610612764,0,201314
0021301071,1610612737,2014-03-27,240,34,84,0.405,4,22,0.182,13,17,0.765,10,29,39,17,6,1,10,19,85,1,1610612757,0,201314
0021301065,1610612737,2014-03-26,240,31,82,0.378,7,28,0.25,14,16,0.875,6,34,40,21,9,2,25,16,83,0,1610612750,0,201314
0021301048,1610612737,2014-03-24,240,30,72,0.417,8,23,0.348,27,33,0.818,7,25,32,18,8,3,17,19,95,1,1610612756,0,201314
0021301040,1610612737,2014-03-23,240,33,76,0.434,5,20,0.25,15,20,0.75,8,30,38,17,13,2,16,19,86,0,1610612761,0,201314
0021301025,1610612737,2014-03-21,240,38,85,0.447,8,28,0.286,21,27,0.778,8,26,34,22,7,3,16,29,105,1,1610612740,0,201314
0021301004,1610612737,2014-03-18,265,40,94,0.426,11,34,0.324,27,31,0.871,10,30,40,24,9,0,7,24,118,1,1610612761,1,201314
0021300996,1610612737,2014-03-17,240,39,85,0.459,13,34,0.382,6,7,0.857,10,41,51,27,3,9,13,20,97,0,1610612766,1,201314
0021300983,1610612737,2014-03-15,240,33,81,0.407,14,32,0.438,17,29,0.586,6,32,38,25,12,5,13,17,97,1,1610612743,1,201314
0021300969,1610612737,2014-03-13,240,36,74,0.486,13,29,0.448,17,20,0.85,7,34,41,23,3,6,17,22,102,1,1610612749,1,201314
0021300948,1610612737,2014-03-10,240,38,78,0.487,13,29,0.448,23,27,0.852,7,27,34,30,5,6,12,18,112,0,1610612762,1,201314
0021300933,1610612737,2014-03-08,240,38,76,0.5,12,28,0.429,20,26,0.769,8,21,29,29,13,1,15,20,108,0,1610612746,0,201314
0021300927,1610612737,2014-03-07,240,39,86,0.453,8,34,0.235,11,13,0.846,10,26,36,26,7,1,17,22,97,0,1610612744,0,201314
0021300913,1610612737,2014-03-05,240,29,88,0.33,4,27,0.148,16,19,0.842,8,29,37,20,4,2,8,17,78,0,1610612757,0,201314
0021300889,1610612737,2014-03-02,240,44,84,0.524,14,31,0.452,18,26,0.692,7,26,33,24,11,6,12,20,120,0,1610612756,0,201314
0021300854,1610612737,2014-02-26,240,38,76,0.5,9,19,0.474,19,24,0.792,6,23,29,23,6,6,18,25,104,0,1610612738,0,201314
0021300849,1610612737,2014-02-25,240,38,84,0.452,14,33,0.424,13,16,0.813,11,31,42,21,7,2,16,22,103,1,1610612741,0,201314
0021300827,1610612737,2014-02-22,240,32,74,0.432,16,31,0.516,27,33,0.818,7,33,40,19,2,4,10,18,107,1,1610612752,1,201314
0021300819,1610612737,2014-02-21,240,40,88,0.455,13,31,0.419,14,20,0.7,12,29,41,25,7,4,10,22,107,0,1610612765,0,201314
0021300804,1610612737,2014-02-19,240,33,73,0.452,6,16,0.375,25,30,0.833,5,33,38,20,5,1,16,11,97,1,1610612764,0,201314
0021300792,1610612737,2014-02-18,240,37,77,0.481,12,26,0.462,12,19,0.632,12,32,44,26,9,3,22,22,98,0,1610612754,0,201314
0021300779,1610612737,2014-02-12,240,30,78,0.385,4,20,0.2,19,23,0.826,8,37,45,24,5,0,15,21,83,0,1610612761,0,201314
0021300772,1610612737,2014-02-11,240,35,80,0.438,10,23,0.435,5,9,0.556,5,23,28,21,9,6,10,16,85,0,1610612741,0,201314
0021300750,1610612737,2014-02-08,240,30,70,0.429,8,20,0.4,8,15,0.533,7,35,42,21,10,3,21,10,76,1,1610612763,0,201314
0021300731,1610612737,2014-02-05,240,38,84,0.452,14,30,0.467,10,14,0.714,7,31,38,29,7,7,9,16,100,0,1610612740,0,201314
0021300721,1610612737,2014-02-04,240,33,76,0.434,7,25,0.28,12,15,0.8,7,31,38,26,8,4,18,19,85,1,1610612754,0,201314
0021300699,1610612737,2014-02-01,240,43,92,0.467,9,23,0.391,25,30,0.833,15,33,48,30,12,4,13,27,120,1,1610612750,1,201314
0021300690,1610612737,2014-01-31,240,45,89,0.506,8,16,0.5,27,34,0.794,9,37,46,36,15,4,18,22,125,0,1610612755,1,201314
0021300666,1610612737,2014-01-27,240,43,88,0.489,12,25,0.48,11,12,0.917,15,25,40,25,8,2,15,17,109,0,1610612760,0,201314
0021300650,1610612737,2014-01-25,240,40,76,0.526,13,26,0.5,19,25,0.76,4,31,35,26,10,2,13,19,112,0,1610612749,1,201314
0021300635,1610612737,2014-01-24,240,29,76,0.382,2,13,0.154,19,27,0.704,9,27,36,18,13,6,17,17,79,1,1610612759,0,201314
0021300623,1610612737,2014-01-22,240,41,83,0.494,9,25,0.36,21,24,0.875,8,34,42,26,11,7,17,13,112,0,1610612753,1,201314
0021300612,1610612737,2014-01-20,240,42,81,0.519,12,31,0.387,25,27,0.926,7,31,38,33,8,1,13,26,121,1,1610612748,1,201314
0021300579,1610612737,2014-01-16,240,40,81,0.494,8,25,0.32,22,22,1.0,7,21,28,26,10,7,15,12,110,1,1610612751,0,201314
0021300553,1610612737,2014-01-12,240,38,80,0.475,9,27,0.333,16,24,0.667,9,29,38,25,9,2,15,16,101,0,1610612763,0,201314
0021300533,1610612737,2014-01-10,240,32,86,0.372,9,32,0.281,10,11,0.909,13,27,40,25,9,5,12,17,83,1,1610612745,1,201314
0021300522,1610612737,2014-01-08,240,34,75,0.453,10,23,0.435,19,22,0.864,6,28,34,27,8,3,10,14,97,1,1610612754,1,201314
0021300506,1610612737,2014-01-06,240,27,70,0.386,8,24,0.333,24,26,0.923,10,29,39,21,5,4,18,23,86,0,1610612751,0,201314
0021300492,1610612737,2014-01-04,240,32,86,0.372,8,28,0.286,12,14,0.857,17,26,43,21,9,8,15,20,84,0,1610612741,0,201314
0021300483,1610612737,2014-01-03,240,37,80,0.463,10,31,0.323,16,19,0.842,7,34,41,23,15,4,19,19,100,1,1610612744,0,201314
0021300460,1610612737,2013-12-31,240,33,91,0.363,5,29,0.172,21,25,0.84,15,36,51,21,7,4,14,15,92,0,1610612738,1,201314
0021300449,1610612737,2013-12-29,240,36,81,0.444,15,39,0.385,15,21,0.714,7,29,36,20,9,3,13,23,102,0,1610612753,0,201314
0021300440,1610612737,2013-12-28,265,37,91,0.407,16,39,0.41,28,34,0.824,6,46,52,29,8,6,12,16,118,1,1610612766,1,201314
0021300423,1610612737,2013-12-26,290,51,103,0.495,11,34,0.324,14,19,0.737,10,32,42,33,13,5,21,24,127,0,1610612739,1,201314
0021300411,1610612737,2013-12-23,265,44,91,0.484,17,34,0.5,14,19,0.737,13,33,46,29,7,4,18,26,119,0,1610612748,0,201314
0021300384,1610612737,2013-12-20,240,45,86,0.523,10,26,0.385,18,24,0.75,10,36,46,32,10,7,10,20,118,1,1610612762,1,201314
0021300372,1610612737,2013-12-18,240,47,81,0.58,15,25,0.6,15,18,0.833,9,35,44,38,7,6,16,21,124,1,1610612758,1,201314
0021300357,1610612737,2013-12-16,240,45,92,0.489,11,27,0.407,13,15,0.867,15,29,44,34,10,6,10,18,114,1,1610612747,1,201314
0021300345,1610612737,2013-12-14,240,40,66,0.606,15,32,0.469,11,11,1.0,6,28,34,22,6,1,27,24,106,0,1610612752,0,201314
0021300332,1610612737,2013-12-13,265,38,89,0.427,7,21,0.333,18,24,0.75,11,35,46,27,10,1,15,14,101,1,1610612764,1,201314
0021300313,1610612737,2013-12-10,240,31,87,0.356,9,26,0.346,21,27,0.778,12,33,45,24,10,5,15,22,92,1,1610612760,0,201314
0021300282,1610612737,2013-12-06,240,47,91,0.516,8,23,0.348,6,11,0.545,14,36,50,31,6,3,12,18,108,1,1610612739,1,201314
0021300270,1610612737,2013-12-04,240,42,82,0.512,12,23,0.522,11,16,0.688,8,32,40,28,4,4,11,22,107,1,1610612746,1,201314
0021300258,1610612737,2013-12-02,240,42,96,0.438,11,31,0.355,5,5,1.0,10,29,39,22,10,2,10,19,100,0,1610612759,0,201314
0021300241,1610612737,2013-11-30,240,36,81,0.444,7,17,0.412,22,26,0.846,9,31,40,19,7,6,16,18,101,0,1610612764,0,201314
0021300231,1610612737,2013-11-29,240,31,73,0.425,3,15,0.2,23,30,0.767,9,34,43,19,10,4,16,16,88,1,1610612742,1,201314
0021300221,1610612737,2013-11-27,240,32,75,0.427,8,22,0.364,12,15,0.8,6,26,32,21,8,4,18,24,84,0,1610612745,0,201314
0021300213,1610612737,2013-11-26,240,30,73,0.411,9,22,0.409,23,27,0.852,4,31,35,22,7,5,14,19,92,1,1610612753,0,201314
0021300190,1610612737,2013-11-23,240,36,93,0.387,5,20,0.25,10,12,0.833,12,26,38,23,8,3,8,26,87,1,1610612738,0,201314
0021300180,1610612737,2013-11-22,240,37,85,0.435,8,23,0.348,14,21,0.667,11,35,46,20,10,2,14,14,96,0,1610612765,1,201314
0021300166,1610612737,2013-11-20,240,36,71,0.507,4,15,0.267,17,24,0.708,5,33,38,23,11,8,21,12,93,1,1610612765,1,201314
0021300158,1610612737,2013-11-19,240,33,74,0.446,11,24,0.458,11,15,0.733,13,26,39,22,8,3,24,21,88,0,1610612748,0,201314
0021300139,1610612737,2013-11-16,240,44,78,0.564,9,22,0.409,13,17,0.765,5,31,36,20,9,4,13,15,110,0,1610612752,1,201314
0021300127,1610612737,2013-11-15,240,39,81,0.481,10,23,0.435,25,31,0.806,6,37,43,25,6,5,15,23,113,1,1610612755,1,201314
0021300116,1610612737,2013-11-13,240,35,77,0.455,5,24,0.208,16,21,0.762,8,39,47,22,1,6,15,15,91,1,1610612752,0,201314
0021300098,1610612737,2013-11-11,240,35,76,0.461,10,27,0.37,23,28,0.821,6,35,41,26,7,3,13,22,103,0,1610612766,1,201314
0021300086,1610612737,2013-11-09,240,43,90,0.478,6,19,0.316,12,17,0.706,7,32,39,36,9,6,12,15,104,1,1610612753,1,201314
0021300071,1610612737,2013-11-07,240,43,94,0.457,8,26,0.308,13,19,0.684,13,33,46,31,11,9,11,23,107,0,1610612743,0,201314
0021300059,1610612737,2013-11-05,240,39,81,0.481,8,22,0.364,19,26,0.731,9,27,36,26,11,7,14,15,105,0,1610612758,1,201314
0021300046,1610612737,2013-11-03,240,40,90,0.444,9,22,0.409,14,26,0.538,10,42,52,26,9,3,11,22,103,0,1610612747,0,201314
0021300023,1610612737,2013-11-01,240,36,77,0.468,10,23,0.435,20,31,0.645,7,30,37,24,7,3,13,12,102,1,1610612761,1,201314
0021300012,1610612737,2013-10-30,240,37,76,0.487,8,24,0.333,27,35,0.771,5,28,33,27,16,5,17,20,109,0,1610612742,0,201314
0021301222,1610612738,2014-04-16,240,39,84,0.464,7,30,0.233,17,23,0.739,11,26,37,24,8,1,13,16,102,1,1610612764,0,201314
0021301204,1610612738,2014-04-14,240,40,86,0.465,9,24,0.375,19,26,0.731,12,28,40,26,8,4,17,23,108,0,1610612755,0,201314
0021301193,1610612738,2014-04-12,240,42,90,0.467,12,30,0.4,15,18,0.833,7,40,47,27,5,5,9,24,111,0,1610612739,1,201314
0021301178,1610612738,2014-04-11,240,41,79,0.519,11,23,0.478,13,13,1.0,7,30,37,22,7,3,20,16,106,1,1610612766,1,201314
0021301166,1610612738,2014-04-09,240,37,84,0.44,12,26,0.462,11,14,0.786,11,28,39,25,7,3,14,22,97,0,1610612737,0,201314
0021301146,1610612738,2014-04-05,240,42,88,0.477,14,31,0.452,13,16,0.813,15,22,37,25,8,3,11,24,111,0,1610612765,0,201314
0021301133,1610612738,2014-04-04,240,38,87,0.437,9,33,0.273,17,21,0.81,19,30,49,23,4,5,22,27,102,1,1610612755,0,201314
0021301119,1610612738,2014-04-02,240,32,81,0.395,3,24,0.125,25,30,0.833,10,19,29,20,10,2,14,22,92,0,1610612764,0,201314
0021301106,1610612738,2014-03-31,240,31,77,0.403,7,25,0.28,11,15,0.733,12,25,37,17,10,4,16,15,80,0,1610612741,0,201314
0021301097,1610612738,2014-03-30,240,40,87,0.46,10,29,0.345,12,16,0.75,12,27,39,23,9,1,15,23,102,1,1610612741,0,201314
0021301076,1610612738,2014-03-28,240,40,76,0.526,6,18,0.333,17,20,0.85,8,26,34,22,7,2,16,21,103,0,1610612761,0,201314
0021301063,1610612738,2014-03-26,240,32,79,0.405,9,22,0.409,17,22,0.773,8,28,36,23,8,5,9,16,90,1,1610612761,0,201314
0021301026,1610612738,2014-03-21,240,35,83,0.422,9,27,0.333,19,23,0.826,12,25,37,20,7,3,11,18,98,0,1610612751,0,201314
0021301009,1610612738,2014-03-19,240,39,77,0.506,13,28,0.464,10,12,0.833,9,27,36,29,1,2,13,18,101,1,1610612748,1,201314
0021301001,1610612738,2014-03-17,240,34,93,0.366,9,22,0.409,12,14,0.857,21,36,57,20,8,1,16,19,89,0,1610612742,0,201314
0021300990,1610612738,2014-03-16,265,45,97,0.464,12,26,0.462,18,23,0.783,13,36,49,33,7,8,16,26,120,0,1610612740,0,201314
0021300975,1610612738,2014-03-14,240,29,94,0.309,3,21,0.143,19,21,0.905,19,37,56,17,7,4,14,21,80,1,1610612756,0,201314
0021300962,1610612738,2014-03-12,240,34,81,0.42,8,19,0.421,16,23,0.696,16,22,38,15,4,2,11,18,92,1,1610612752,0,201314
0021300950,1610612738,2014-03-11,240,32,91,0.352,3,19,0.158,16,19,0.842,20,21,41,16,6,1,10,23,83,0,1610612754,0,201314
0021300937,1610612738,2014-03-09,240,47,97,0.485,10,31,0.323,14,21,0.667,12,27,39,38,8,6,5,27,118,1,1610612765,1,201314
0021300920,1610612738,2014-03-07,240,31,70,0.443,8,21,0.381,21,26,0.808,12,39,51,20,11,3,25,28,91,1,1610612751,1,201314
0021300907,1610612738,2014-03-05,240,30,76,0.395,7,26,0.269,21,26,0.808,11,29,40,19,4,5,22,16,88,1,1610612744,0,201314
0021300877,1610612738,2014-03-01,240,38,89,0.427,7,21,0.333,14,17,0.824,12,29,41,25,2,5,8,21,97,1,1610612754,0,201314
0021300854,1610612738,2014-02-26,240,43,90,0.478,8,22,0.364,21,23,0.913,14,32,46,24,10,1,14,24,115,1,1610612737,1,201314
0021300845,1610612738,2014-02-24,240,37,84,0.44,4,15,0.267,20,21,0.952,13,18,31,16,6,2,14,18,98,0,1610612762,0,201314
0021300831,1610612738,2014-02-22,240,34,87,0.391,6,21,0.286,24,36,0.667,15,27,42,17,8,3,14,19,98,0,1610612758,0,201314
0021300824,1610612738,2014-02-21,240,38,97,0.392,4,22,0.182,12,17,0.706,16,31,47,23,11,1,14,19,92,0,1610612747,0,201314
0021300807,1610612738,2014-02-19,240,34,87,0.391,5,17,0.294,21,28,0.75,13,33,46,18,8,6,14,24,94,0,1610612756,0,201314
0021300780,1610612738,2014-02-12,240,37,80,0.463,6,17,0.353,12,17,0.706,9,29,38,24,5,2,14,15,92,1,1610612759,0,201314
0021300767,1610612738,2014-02-10,240,42,88,0.477,7,20,0.35,11,14,0.786,14,29,43,25,8,6,15,22,102,0,1610612749,1,201314
0021300758,1610612738,2014-02-09,240,33,92,0.359,11,27,0.407,14,15,0.933,11,32,43,27,5,3,10,19,91,1,1610612742,0,201314
0021300743,1610612738,2014-02-07,240,40,88,0.455,9,22,0.409,10,15,0.667,15,37,52,24,8,6,13,21,99,1,1610612758,1,201314
0021300726,1610612738,2014-02-05,240,41,84,0.488,8,19,0.421,24,33,0.727,12,36,48,27,9,8,13,19,114,0,1610612755,1,201314
0021300709,1610612738,2014-02-02,240,41,82,0.5,4,14,0.286,10,12,0.833,10,34,44,24,7,3,16,18,96,1,1610612753,1,201314
0021300678,1610612738,2014-01-29,240,32,87,0.368,7,19,0.368,23,30,0.767,18,41,59,20,8,7,17,21,94,1,1610612755,0,201314
0021300670,1610612738,2014-01-28,240,32,82,0.39,6,22,0.273,18,24,0.75,13,27,40,21,8,2,17,22,88,0,1610612752,0,201314
0021300658,1610612738,2014-01-26,240,28,75,0.373,7,26,0.269,16,19,0.842,12,33,45,17,6,5,15,21,79,1,1610612751,0,201314
0021300636,1610612738,2014-01-24,240,32,75,0.427,5,27,0.185,14,19,0.737,11,21,32,24,7,0,16,12,83,1,1610612760,0,201314
0021300625,1610612738,2014-01-22,265,41,89,0.461,15,34,0.441,16,23,0.696,5,37,42,21,15,8,18,22,113,0,1610612764,1,201314
0021300617,1610612738,2014-01-21,240,33,84,0.393,5,27,0.185,15,18,0.833,17,29,46,17,8,3,16,19,86,0,1610612748,0,201314
0021300602,1610612738,2014-01-19,240,33,90,0.367,3,13,0.231,22,24,0.917,15,31,46,16,7,5,10,25,91,0,1610612753,0,201314
0021300586,1610612738,2014-01-17,240,44,99,0.444,7,23,0.304,9,11,0.818,13,29,42,34,12,6,7,19,104,1,1610612747,0,201314
0021300569,1610612738,2014-01-15,240,29,84,0.345,4,17,0.235,26,36,0.722,19,39,58,22,7,3,9,22,88,1,1610612761,1,201314
0021300556,1610612738,2014-01-13,240,38,101,0.376,3,17,0.176,13,14,0.929,15,35,50,17,8,7,13,26,92,1,1610612745,0,201314
0021300551,1610612738,2014-01-11,240,44,95,0.463,4,14,0.286,12,17,0.706,20,26,46,25,8,4,9,22,104,0,1610612757,0,201314
0021300541,1610612738,2014-01-10,240,38,85,0.447,7,19,0.368,14,16,0.875,12,37,49,19,7,8,17,25,97,0,1610612744,0,201314
0021300528,1610612738,2014-01-08,240,39,83,0.47,5,17,0.294,22,30,0.733,10,35,45,25,7,1,18,30,105,0,1610612746,0,201314
0021300517,1610612738,2014-01-07,240,35,91,0.385,4,18,0.222,24,32,0.75,10,25,35,22,8,2,14,28,98,0,1610612743,0,201314
0021300502,1610612738,2014-01-05,240,35,80,0.438,11,23,0.478,15,24,0.625,12,25,37,23,5,6,15,26,96,0,1610612760,0,201314
0021300484,1610612738,2014-01-03,240,31,89,0.348,7,29,0.241,23,28,0.821,22,27,49,22,5,5,9,21,92,1,1610612740,0,201314
0021300475,1610612738,2014-01-02,240,32,81,0.395,2,12,0.167,16,23,0.696,13,35,48,15,7,8,19,26,82,0,1610612741,0,201314
0021300460,1610612738,2013-12-31,240,35,84,0.417,5,20,0.25,16,17,0.941,8,39,47,28,6,7,15,22,91,1,1610612737,0,201314
0021300436,1610612738,2013-12-28,240,38,83,0.458,9,25,0.36,18,25,0.72,13,30,43,22,9,5,15,18,103,1,1610612739,1,201314
0021300404,1610612738,2013-12-22,240,32,84,0.381,6,14,0.429,9,13,0.692,6,35,41,16,6,9,16,22,79,0,1610612754,0,201314
0021300393,1610612738,2013-12-21,240,42,87,0.483,4,20,0.2,11,18,0.611,11,29,40,25,5,2,12,14,99,1,1610612764,0,201314
0021300373,1610612738,2013-12-18,240,40,81,0.494,6,18,0.333,20,22,0.909,8,33,41,22,8,1,18,20,106,1,1610612765,0,201314
0021300358,1610612738,2013-12-16,240,38,86,0.442,7,21,0.333,18,23,0.783,14,36,50,19,3,3,12,25,101,1,1610612750,1,201314
0021300333,1610612738,2013-12-13,240,33,68,0.485,7,21,0.333,17,25,0.68,6,36,42,17,1,5,15,19,90,1,1610612752,1,201314
0021300319,1610612738,2013-12-11,240,33,80,0.413,6,17,0.353,16,19,0.842,8,32,40,20,5,5,16,23,88,1,1610612746,0,201314
0021300314,1610612738,2013-12-10,240,35,80,0.438,11,22,0.5,15,21,0.714,10,25,35,14,8,1,9,22,96,0,1610612751,0,201314
0021300299,1610612738,2013-12-08,240,39,72,0.542,14,25,0.56,22,27,0.815,7,39,46,22,9,3,16,19,114,0,1610612752,1,201314
0021300283,1610612738,2013-12-06,240,43,83,0.518,6,20,0.3,14,18,0.778,10,27,37,25,5,6,9,18,106,1,1610612743,1,201314
0021300262,1610612738,2013-12-03,240,38,77,0.494,11,24,0.458,21,27,0.778,11,29,40,20,7,4,12,23,108,1,1610612749,1,201314
0021300247,1610612738,2013-11-30,240,35,84,0.417,4,19,0.211,11,15,0.733,10,31,41,17,7,2,10,21,85,0,1610612749,0,201314
0021300232,1610612738,2013-11-29,240,38,76,0.5,11,23,0.478,16,26,0.615,8,39,47,26,8,7,17,22,103,1,1610612739,1,201314
0021300217,1610612738,2013-11-27,240,38,89,0.427,7,20,0.35,10,13,0.769,17,29,46,14,1,7,15,20,93,1,1610612763,0,201314
0021300202,1610612738,2013-11-25,240,35,80,0.438,9,20,0.45,17,21,0.81,11,28,39,22,8,5,11,24,96,0,1610612766,1,201314
0021300190,1610612738,2013-11-23,240,33,72,0.458,4,16,0.25,24,31,0.774,7,40,47,18,3,7,17,14,94,0,1610612737,1,201314
0021300179,1610612738,2013-11-22,240,35,69,0.507,5,11,0.455,7,9,0.778,5,26,31,11,8,1,21,16,82,1,1610612754,0,201314
0021300170,1610612738,2013-11-20,240,39,86,0.453,4,15,0.267,11,12,0.917,10,34,44,18,4,3,17,20,93,0,1610612759,0,201314
0021300159,1610612738,2013-11-19,240,32,99,0.323,7,20,0.35,14,20,0.7,18,25,43,16,10,3,12,19,85,0,1610612745,0,201314
0021300142,1610612738,2013-11-16,240,34,86,0.395,5,18,0.278,15,18,0.833,15,35,50,14,6,8,21,21,88,0,1610612750,0,201314
0021300128,1610612738,2013-11-15,240,37,81,0.457,7,18,0.389,15,19,0.789,4,30,34,17,8,4,15,21,96,1,1610612757,0,201314
0021300113,1610612738,2013-11-13,240,29,77,0.377,7,21,0.333,18,25,0.72,10,35,45,15,5,2,15,26,83,1,1610612766,0,201314
0021300101,1610612738,2013-11-11,240,51,85,0.6,5,12,0.417,13,15,0.867,8,28,36,28,11,7,13,19,120,1,1610612753,1,201314
0021300089,1610612738,2013-11-09,240,46,89,0.517,10,21,0.476,9,12,0.75,11,28,39,24,4,5,12,25,111,0,1610612748,1,201314
0021300075,1610612738,2013-11-08,240,34,95,0.358,2,14,0.143,21,26,0.808,19,31,50,19,11,5,11,24,91,0,1610612753,1,201314
0021300064,1610612738,2013-11-06,240,40,89,0.449,7,20,0.35,10,14,0.714,10,32,42,22,5,4,14,18,97,1,1610612762,1,201314
0021300049,1610612738,2013-11-04,240,33,70,0.471,7,20,0.35,15,18,0.833,4,28,32,14,9,6,17,21,88,0,1610612763,0,201314
0021300041,1610612738,2013-11-03,240,31,74,0.419,3,16,0.188,12,12,1.0,8,29,37,15,15,3,23,22,77,0,1610612765,0,201314
0021300024,1610612738,2013-11-01,240,34,76,0.447,4,16,0.25,26,38,0.684,18,34,52,13,5,7,17,29,98,1,1610612749,0,201314
0021300006,1610612738,2013-10-30,240,32,66,0.485,3,13,0.231,20,29,0.69,7,26,33,15,10,7,22,27,87,0,1610612761,0,201314
0021301224,1610612739,2014-04-16,240,46,87,0.529,8,20,0.4,14,17,0.824,13,38,51,32,10,7,12,18,114,1,1610612751,1,201314
0021301193,1610612739,2014-04-12,240,37,90,0.411,5,18,0.278,20,30,0.667,15,34,49,22,2,2,11,20,99,1,1610612738,0,201314
0021301185,1610612739,2014-04-11,240,42,85,0.494,4,20,0.2,28,35,0.8,11,29,40,18,11,4,10,27,116,0,1610612749,0,201314
0021301162,1610612739,2014-04-09,240,53,93,0.57,11,26,0.423,5,9,0.556,13,34,47,41,8,6,15,24,122,1,1610612765,1,201314
0021301145,1610612739,2014-04-05,265,35,96,0.365,7,22,0.318,17,21,0.81,10,41,51,22,5,3,11,18,94,1,1610612766,0,201314
0021301132,1610612739,2014-04-04,240,36,91,0.396,5,21,0.238,21,25,0.84,10,24,34,16,13,3,6,18,98,0,1610612737,0,201314
0021301116,1610612739,2014-04-02,240,45,78,0.577,9,18,0.5,20,24,0.833,6,31,37,28,7,4,12,15,119,0,1610612753,1,201314
0021301094,1610612739,2014-03-30,240,34,76,0.447,5,14,0.357,17,21,0.81,10,35,45,20,6,1,15,21,90,1,1610612754,1,201314
0021301078,1610612739,2014-03-28,240,37,87,0.425,10,24,0.417,13,16,0.813,10,25,35,25,6,2,12,16,97,0,1610612751,0,201314
0021301064,1610612739,2014-03-26,240,37,85,0.435,9,26,0.346,14,24,0.583,13,32,45,18,3,2,10,13,97,0,1610612765,1,201314
0021301057,1610612739,2014-03-25,240,36,70,0.514,4,13,0.308,26,33,0.788,10,39,49,27,6,9,14,22,102,1,1610612761,1,201314
0021301045,1610612739,2014-03-23,240,42,69,0.609,9,18,0.5,13,17,0.765,3,30,33,17,5,3,13,18,106,0,1610612752,1,201314
0021301033,1610612739,2014-03-22,240,46,92,0.5,6,17,0.353,13,17,0.765,13,36,49,32,7,4,16,27,111,1,1610612745,0,201314
0021301018,1610612739,2014-03-20,240,36,81,0.444,8,22,0.364,15,24,0.625,9,27,36,27,9,0,12,20,95,1,1610612760,0,201314
0021301003,1610612739,2014-03-18,240,37,72,0.514,7,22,0.318,15,22,0.682,4,37,41,27,6,5,19,28,96,1,1610612748,0,201314
0021300995,1610612739,2014-03-16,240,29,83,0.349,8,24,0.333,14,20,0.7,16,32,48,19,2,1,17,17,80,0,1610612746,0,201314
0021300980,1610612739,2014-03-14,240,40,82,0.488,10,22,0.455,13,18,0.722,4,37,41,19,11,4,11,20,103,0,1610612744,1,201314
0021300966,1610612739,2014-03-12,240,38,81,0.469,12,24,0.5,22,27,0.815,13,38,51,20,6,1,18,21,110,0,1610612756,1,201314
0021300928,1610612739,2014-03-08,240,36,87,0.414,9,23,0.391,16,18,0.889,9,28,37,21,8,5,10,17,97,1,1610612752,0,201314
0021300918,1610612739,2014-03-07,240,37,86,0.43,3,17,0.176,15,20,0.75,15,26,41,16,7,1,13,19,92,0,1610612766,0,201314
0021300898,1610612739,2014-03-04,240,38,79,0.481,10,19,0.526,15,20,0.75,4,35,39,24,5,3,16,24,101,1,1610612759,0,201314
0021300879,1610612739,2014-03-01,240,39,79,0.494,7,18,0.389,11,15,0.733,8,25,33,20,5,3,12,16,96,0,1610612763,0,201314
0021300867,1610612739,2014-02-28,240,43,88,0.489,4,15,0.267,9,12,0.75,13,43,56,28,2,4,10,12,99,1,1610612762,1,201314
0021300858,1610612739,2014-02-26,240,40,86,0.465,11,26,0.423,23,24,0.958,13,28,41,24,12,1,16,14,114,0,1610612760,1,201314
0021300846,1610612739,2014-02-25,240,34,84,0.405,5,17,0.294,20,24,0.833,14,29,43,24,6,1,12,21,93,1,1610612761,0,201314
